gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_20990,15.302452,-3.1199142,0.7850013,-3.9744063,7.06E-05,0.0005389
vnz_20995,28.248226,-3.8225886,0.6273053,-6.0936651,1.10E-09,1.87E-08
vnz_21000,100.15478,-1.0687264,0.5130702,-2.0830021,0.037251,0.1115905
vnz_21005,231.62847,-1.4350774,0.4463734,-3.2149709,0.0013046,0.007194
vnz_21010,2313.1133,-0.7834853,0.470666,-1.6646313,0.0959863,0.2265445
vnz_21015,64.394828,-1.0436751,0.3960569,-2.6351647,0.0084096,0.034052
vnz_21020,144.36788,-1.3716202,0.3176455,-4.3180853,1.57E-05,0.0001367
vnz_21025,28.247046,-1.0774746,0.5378958,-2.0031289,0.0451635,0.1303231
vnz_21030,137.22292,-0.8952205,0.375133,-2.3864081,0.0170139,0.0606626
vnz_21035,106.80448,-0.5463373,0.3296383,-1.6573841,0.0974418,0.2294803
vnz_21040,18.211746,-1.0758113,0.6599936,-1.630033,0.1030945,0.2385619
vnz_21045,5.7700871,-0.4223162,1.1641566,-0.3627658,0.7167798,0.8452494
vnz_21050,147.05433,0.7817228,0.313193,2.4959775,0.0125611,0.0474375
vnz_21055,146.95459,1.9459822,0.4885319,3.9833268,6.80E-05,0.0005215
vnz_21060,123.46602,3.0142586,0.4997069,6.0320528,1.62E-09,2.69E-08
vnz_21065,96.827179,2.7321668,0.4889606,5.5877038,2.30E-08,3.22E-07
vnz_21070,218.02939,4.2036653,0.5128498,8.1966793,2.47E-16,1.02E-14
vnz_21075,99.676539,3.7916847,0.5690494,6.6631912,2.68E-11,6.10E-10
vnz_21080,215.27969,4.1111159,0.4814957,8.5382196,1.36E-17,6.88E-16
vnz_21085,364.24946,4.5582901,0.4646305,9.8105706,1.01E-22,8.92E-21
vnz_21090,279.23199,4.4822994,0.5052733,8.8710395,7.25E-19,4.10E-17
vnz_21095,99.865207,3.6516142,0.5750906,6.3496329,2.16E-10,4.18E-09
vnz_21100,189.01984,4.5163907,0.5598919,8.0665403,7.23E-16,2.80E-14
vnz_21105,79.956581,4.1289174,0.6719827,6.1443806,8.03E-10,1.40E-08
vnz_21110,373.95299,4.5984062,0.4713884,9.7550264,1.76E-22,1.50E-20
vnz_21115,292.45675,5.59817,0.5495228,10.18733,2.26E-24,2.58E-22
vnz_21120,261.02268,5.0964039,0.5274436,9.6624632,4.35E-22,3.59E-20
vnz_21125,2.0326886,0.662618,1.5477125,0.4281273,6.69E-01,NA
vnz_21130,4.3423667,-0.002547,1.3689103,-0.0018606,0.9985154,1
vnz_21135,5.7759746,3.1907238,1.4437087,2.2100884,0.027099,0.087337
vnz_21140,108.10447,-0.7997669,0.3035947,-2.6343246,0.0084305,0.0340939
vnz_21145,49.736839,-2.6226263,0.4449215,-5.8945826,3.76E-09,5.89E-08
vnz_21150,91.751044,3.9208556,0.560712,6.9926376,2.70E-12,7.08E-11
vnz_21155,66.527112,4.18931,0.5875776,7.1297989,1.01E-12,2.78E-11
vnz_21160,62.338316,-0.8897118,0.4129315,-2.154623,0.0311913,0.0971108
vnz_21165,98.651756,0.003831,0.3758295,0.0101936,0.9918668,1
vnz_21170,54.436084,-0.5529586,0.6327924,-0.8738388,0.3822061,0.5905996
vnz_21175,24.055276,-1.2667479,0.5595811,-2.2637433,0.0235899,0.0780771
vnz_21180,72.750993,-2.7452703,0.3801826,-7.2209251,5.16E-13,1.52E-11
vnz_21185,45.882053,-1.4176767,0.4889255,-2.8995761,0.0037367,0.0172934
vnz_21190,9.7000211,0.1948771,0.8234759,0.2366518,0.8129269,0.9050936
vnz_21195,6.1945444,-0.6285125,1.047528,-0.5999959,0.548509,0.7313554
vnz_21200,6.8648096,-0.6372918,1.4268753,-0.4466346,0.6551389,0.8050971
vnz_21205,9.4824779,0.1055912,0.8804828,0.1199242,0.9045432,0.9658455
vnz_21210,61.557362,0.3373232,0.4515734,0.7469953,0.4550664,0.6617021
vnz_21215,13.438651,-1.7555401,0.664502,-2.6418884,0.0082445,0.0335085
vnz_21220,8.3200431,-1.1893713,0.8180685,-1.4538773,0.1459803,0.3075086
vnz_21225,24.821144,-0.1985709,0.5925866,-0.3350917,0.7375559,0.8592193
vnz_21230,53.08712,1.1717536,0.5497691,2.1313557,0.0330598,0.1017599
vnz_21235,40.013505,-0.3650283,0.5936913,-0.6148452,0.5386569,0.7248321
vnz_21240,241.8011,-0.2433761,0.3457529,-0.7039016,0.481494,0.6827374
vnz_21245,520.06279,-0.4947887,0.3144871,-1.5733194,0.1156449,0.2591258
vnz_21250,49.952896,-0.9308561,0.4267753,-2.1811389,0.0291731,0.0924195
vnz_21255,10.820814,0.2065139,0.9022489,0.228888,0.818956,0.9086188
vnz_21260,35.660812,-0.1784431,0.50496,-0.3533806,0.7238031,0.8510638
vnz_21265,38.220644,-1.8860416,0.4541699,-4.1527224,3.29E-05,0.0002698
vnz_21270,26.427015,-1.3930951,0.5072361,-2.7464429,0.0060245,0.0257906
vnz_21275,36.254929,-0.8697378,0.4911971,-1.7706495,0.076619,0.1929411
vnz_21280,36.784127,-1.0216886,0.4305224,-2.373137,0.0176377,0.0622938
vnz_21285,21.713485,-1.0517211,0.5662993,-1.8571825,0.0632852,0.1676697
vnz_21290,17.093956,-1.0341849,0.5992675,-1.7257484,0.0843927,0.2067557
vnz_21295,8.7866932,-1.8037542,0.7730156,-2.3333996,0.0196272,0.0681505
vnz_21300,42.604754,-0.4472276,0.4562526,-0.9802194,0.3269778,0.5339133
vnz_21305,34.490262,-0.9151359,0.4571866,-2.0016681,0.0453204,0.1306023
vnz_21310,32.473011,-1.1245301,0.4875181,-2.3066426,0.0210748,0.0715728
vnz_21315,16.467143,-1.6295322,0.6076218,-2.6818198,0.0073223,0.030406
vnz_21320,110.30201,-0.3398926,0.39369,-0.8633509,0.3879445,0.5970566
vnz_21325,46.490965,-0.2641764,0.5092681,-0.5187374,0.6039439,0.7725459
vnz_21330,28.25365,0.0465069,0.5996004,0.0775631,0.9381756,0.9898031
vnz_21335,26.418543,-1.1816804,0.5309874,-2.2254395,0.0260517,0.0847497
vnz_21340,29.247649,-0.4881605,0.6192992,-0.7882467,0.4305524,0.6381788
vnz_21345,120.84857,-1.0185289,0.4129183,-2.4666593,0.013638,0.0509429
vnz_21350,252.94182,-1.3628571,0.2607764,-5.2261524,1.73E-07,2.09E-06
vnz_21355,3.7090617,0.0151268,1.5738476,0.0096114,9.92E-01,NA
vnz_21360,152.83058,1.8601256,0.5056692,3.6785427,0.0002346,0.0015916
vnz_21365,34.906888,2.618779,0.5359573,4.8861708,1.03E-06,1.10E-05
vnz_21370,27.196142,-0.1136126,0.7995439,-0.1420968,0.8870035,0.9530601
vnz_21375,33.427324,-2.1122681,0.660394,-3.1984968,0.0013815,0.0075412
vnz_21380,260.38657,-1.0933218,0.3575369,-3.0579269,0.0022287,0.0113389
vnz_21385,79.500311,0.0190079,0.3455449,0.0550085,0.9561317,1
vnz_21390,67.85495,0.09957,0.4433956,0.2245623,0.8223198,0.91076
vnz_21395,31.448595,-0.0939161,0.687213,-0.1366623,0.8912978,0.9563197
vnz_21400,12.144208,0.5009355,0.7720006,0.6488798,0.5164161,0.7111708
vnz_21405,39.671696,-0.1960248,0.482468,-0.4062959,0.6845252,0.8214397
vnz_21410,48.860672,-3.4289296,0.7254258,-4.7267819,2.28E-06,2.29E-05
vnz_21415,14.616183,-2.2179826,0.7164892,-3.0956259,0.001964,0.0102319
vnz_21420,106.88363,0.981335,0.4167351,2.3548169,0.0185318,0.0650413
vnz_21425,1065.1557,-0.1617304,0.3545238,-0.4561905,0.648253,0.8021481
vnz_21430,3.6777838,-2.727852,1.4900092,-1.8307619,0.0671361,NA
vnz_21435,60.513818,-0.9958612,0.4539898,-2.193576,0.0282659,0.0901376
vnz_21440,303.75823,-0.3842945,0.3709507,-1.0359719,0.3002153,0.5059775
vnz_21445,1261.4372,-0.132938,0.3431235,-0.3874347,0.6984344,0.8295722
vnz_21450,1573.9873,-0.1783701,0.3368364,-0.5295453,0.5964273,0.7662294
vnz_21455,23.997309,-0.962276,0.5590815,-1.7211731,0.0852194,0.2078905
vnz_21460,2500.4955,-0.6136743,0.4296128,-1.4284356,0.1531665,0.3192359
vnz_21465,1428.4189,-1.5571662,0.4206708,-3.7016267,0.0002142,0.0014627
vnz_21470,3649.5474,1.1577902,0.3581229,3.2329414,0.0012252,0.0068258
vnz_21475,4035.8213,0.9620708,0.3180117,3.025268,0.0024841,0.0124054
vnz_21480,4.0332899,-3.6414253,1.4068658,-2.5883245,0.0096444,0.0381033
vnz_21485,6.314343,-5.6846093,1.3699403,-4.1495306,3.33E-05,0.0002727
vnz_21490,24.118426,-4.6787186,0.7777748,-6.0155183,1.79E-09,2.97E-08
vnz_21495,11.811471,-4.6291092,1.0529254,-4.3964266,1.10E-05,9.81E-05
vnz_21500,12.962162,-4.1151184,0.9995925,-4.1167959,3.84E-05,0.0003093
vnz_21505,23.504696,-3.6799115,0.6795438,-5.4152672,6.12E-08,8.10E-07
vnz_21510,33.565073,-3.949926,0.6612215,-5.9736801,2.32E-09,3.77E-08
vnz_21515,45.283818,-4.6595966,0.6739244,-6.9141231,4.71E-12,1.18E-10
vnz_21520,34.500675,-4.2778111,0.7341814,-5.8266406,5.66E-09,8.68E-08
vnz_21525,31.819885,-4.9000163,0.8063258,-6.0769679,1.22E-09,2.06E-08
vnz_21530,34.344921,-4.9661329,0.7696707,-6.4522828,1.10E-10,2.24E-09
vnz_21535,33.052473,-3.645244,0.740936,-4.9197827,8.66E-07,9.38E-06
vnz_21540,33.247506,-4.9909479,0.8091245,-6.1683311,6.90E-10,1.21E-08
vnz_21545,9.0556098,-3.5799675,1.1528703,-3.1052649,0.0019011,0.0099842
vnz_21550,48.550684,-2.3547361,0.4763856,-4.9429203,7.70E-07,8.42E-06
vnz_21555,23.578939,-5.9055868,1.0579099,-5.5823157,2.37E-08,3.30E-07
vnz_21560,34.372254,-4.6123422,0.7293616,-6.323807,2.55E-10,4.84E-09
vnz_21565,130.2086,-5.2089456,0.5973496,-8.7200953,2.78E-18,1.52E-16
vnz_21570,20.687045,-3.4660947,0.7268247,-4.7688181,1.85E-06,1.90E-05
vnz_21575,3.9576647,-0.4996801,1.1135193,-0.4487395,0.6536196,0.8045125
vnz_21580,2.1897557,-1.3147053,1.4620521,-0.8992192,3.69E-01,NA
vnz_21585,14.602325,-3.1575173,0.8628004,-3.6596151,0.0002526,0.0016997
vnz_21590,4.3301388,-3.7606749,1.3214941,-2.8457751,0.0044303,0.019909
vnz_21595,52.707369,-0.9531832,0.410433,-2.3223846,0.0202122,0.0695741
vnz_21600,1482.5481,-0.4296775,0.4725275,-0.9093174,0.3631826,0.5712423
vnz_21605,1175.1901,-0.2787571,0.3726078,-0.7481247,0.4543849,0.66159
vnz_21610,7027.0325,-0.0032717,0.3811533,-0.0085836,0.9931514,1
vnz_21615,7703.3925,0.0701053,0.3093478,0.226623,0.8207169,0.9096244
vnz_21620,28.512891,-1.6211356,0.5335614,-3.03833,0.0023789,0.0119812
vnz_21625,12.516999,-1.7517735,0.7212925,-2.4286589,0.0151548,0.0553069
vnz_21630,16.421833,-1.5599995,0.6568291,-2.3750463,0.0175467,0.0620525
vnz_21635,1351.3998,0.072679,0.4677313,0.1553863,0.8765168,0.9465601
vnz_21640,2298.2766,0.2140077,0.4353578,0.4915674,0.6230252,0.7876482
vnz_21645,1868.0568,0.1655294,0.3932805,0.4208939,0.6738325,0.8152897
vnz_21650,944.3957,0.0079752,0.396193,0.0201296,0.98394,1
vnz_21655,2772.5812,0.1137987,0.4160259,0.2735376,0.78444,0.8899738
vnz_21660,817.16975,-0.2947146,0.3896063,-0.7564422,0.4493841,0.657453
vnz_21665,1008.3051,-0.2759654,0.426667,-0.6467934,0.5177657,0.711775
vnz_21670,2155.7768,-0.1950055,0.4595426,-0.424347,0.6713127,0.8140574
vnz_21675,1125.6626,-0.4138338,0.448532,-0.9226405,0.3561946,0.5647559
vnz_21680,537.85837,-0.4207759,0.4074402,-1.0327304,0.3017301,0.5071965
vnz_21685,838.82885,-0.4998484,0.4313784,-1.1587238,0.2465688,0.4488076
vnz_21690,1002.9542,-0.3550485,0.4290557,-0.8275114,0.4079473,0.6176158
vnz_21695,686.54297,-0.2835004,0.3786438,-0.748726,0.4540224,0.6615145
vnz_21700,1545.3587,-0.1307564,0.3888519,-0.3362627,0.7366728,0.8589016
vnz_21705,502.17473,-0.203017,0.453074,-0.448088,0.6540897,0.8047195
vnz_21710,1605.4712,-0.3075784,0.4498553,-0.6837274,0.4941473,0.6937252
vnz_21715,2337.2811,-0.1594764,0.4348809,-0.3667129,0.7138332,0.842691
vnz_21720,1602.8293,-0.1629583,0.4215947,-0.3865284,0.6991053,0.8297078
vnz_21725,2687.2947,-0.2607777,0.4164442,-0.6262008,0.5311832,0.7221076
vnz_21730,740.25163,-0.2702975,0.3681089,-0.7342867,0.462774,0.6673915
vnz_21735,1989.1074,-0.4329292,0.428662,-1.0099547,0.312517,0.5187623
vnz_21740,681.64311,-0.2486408,0.4074563,-0.6102269,0.5417115,0.7265725
vnz_21745,344.80079,-1.0044716,0.4364394,-2.3015148,0.0213625,0.072399
vnz_21750,252.5829,-0.4447818,0.3995227,-1.113283,0.2655869,0.4712791
vnz_21755,28.736661,0.3465942,0.5395794,0.6423415,0.5206515,0.7142482
vnz_21760,1744.4513,-0.3166609,0.4345121,-0.7287735,0.4661402,0.6698707
vnz_21765,592.63484,-0.4624082,0.3948451,-1.1711129,0.2415534,0.4428819
vnz_21770,1282.7439,-0.1274821,0.3884163,-0.3282101,0.7427528,0.862452
vnz_21775,1103.8093,0.100376,0.4014018,0.2500637,0.8025381,0.899176
vnz_21780,1523.3408,0.6835033,0.2914116,2.3454906,0.0190021,0.0664765
vnz_21785,971.2109,-0.4508253,0.4083798,-1.1039365,0.2696207,0.4746813
vnz_21790,33.189184,0.1283773,0.5205051,0.2466399,0.8051869,0.9006965
vnz_21795,27.566316,-1.2292642,0.4982888,-2.4669711,0.0136261,0.0509278
vnz_21800,82.807205,0.5802275,0.42944,1.3511258,0.1766551,0.3528209
vnz_21805,1079.381,0.0103804,0.3359442,0.030899,0.9753501,1
vnz_21810,693.59537,-0.3060684,0.3679574,-0.8318039,0.4055196,0.6146555
vnz_21815,120.88413,-0.0376945,0.357834,-0.1053407,0.9161055,0.9738765
vnz_21820,19.787275,0.3335181,0.5535571,0.6024998,0.5468415,0.7300869
vnz_21825,41.027721,-2.2904656,0.48049,-4.766937,1.87E-06,1.91E-05
vnz_21830,54.970361,-2.5291414,0.4672511,-5.4128094,6.20E-08,8.19E-07
vnz_21835,181.52591,0.999471,0.3542983,2.820987,0.0047876,0.0212648
vnz_21840,25.37266,0.4998618,0.5027063,0.9943416,0.3200566,0.5267092
vnz_21845,51.626004,0.610247,0.5548319,1.0998772,0.2713856,0.4768082
vnz_21850,33.886452,5.2580489,0.8606445,6.1094315,1.00E-09,1.71E-08
vnz_21855,49.895454,-0.4062412,0.4294056,-0.9460549,0.3441206,0.5523395
vnz_21860,38.009473,-0.3355278,0.4836485,-0.6937431,0.4878433,0.688273
vnz_21865,90.81151,-1.2332558,0.5019592,-2.4568847,0.0140148,0.0520514
vnz_21870,55.563687,0.3892258,0.4201247,0.9264529,0.3542106,0.5629821
vnz_21875,47.647962,-0.9412331,0.409338,-2.2994029,0.0214821,0.0725773
vnz_21880,13.514802,-1.8102721,0.7348758,-2.4633715,0.0137637,0.051236
vnz_21885,56.491987,-1.1418773,0.3805108,-3.0009061,0.0026918,0.0132092
vnz_21890,9.2168639,-2.332363,0.8013909,-2.9103936,0.0036097,0.0168377
vnz_21895,28.726145,-2.2570462,0.6461942,-3.4928294,0.0004779,0.0029788
vnz_21900,60.988514,-0.8081422,0.4421463,-1.8277713,0.0675839,0.1763305
vnz_21905,29.103724,-0.3609396,0.5959364,-0.605668,0.5447352,0.7287402
vnz_21915,11.505826,-0.9427313,0.7848248,-1.2011997,0.2296737,0.4273626
vnz_21920,33.248015,-0.7531227,0.5415425,-1.3906992,0.1643167,0.3362027
vnz_21925,57.928497,7.0251671,0.9105465,7.7153303,1.21E-14,4.15E-13
vnz_21930,8.6204381,5.4622208,1.3571449,4.0247882,5.70E-05,0.0004455
vnz_21935,4.2090734,-0.6746187,1.4795834,-0.4559518,0.6484246,0.8021481
vnz_21940,1343.7599,-1.195442,0.3587563,-3.3321838,0.0008617,0.0050286
vnz_21945,2068.927,-0.8245536,0.3123045,-2.6402236,0.0082851,0.0336315
vnz_21950,892.7692,-0.3972161,0.3728408,-1.0653773,0.2867052,0.4927882
vnz_21955,4.9812184,-0.0557553,1.5668328,-0.0355847,0.9716135,1
vnz_21960,2.1975407,-0.3543657,1.4346743,-0.2470008,0.8049076,NA
vnz_21965,2.8045058,-0.3545338,1.3768854,-0.2574897,0.7968008,NA
vnz_21970,8.8065985,-0.5208876,0.8993042,-0.5792118,0.5624463,0.7406166
vnz_21975,13.908201,-0.1239622,0.6333302,-0.1957308,0.8448209,0.9263386
vnz_21985,57.601527,-0.3360102,0.3836489,-0.8758274,0.3811239,0.5894873
vnz_21990,37.158987,0.5799247,0.4665698,1.2429539,0.2138848,0.4046957
vnz_21995,24.285007,-0.0045606,0.618978,-0.007368,0.9941213,1
vnz_22000,458.92007,6.7740141,0.6282918,10.781636,4.20E-27,6.08E-25
vnz_22005,570.5872,2.1935476,0.3158469,6.9449706,3.79E-12,9.77E-11
vnz_22010,279.47875,0.7601009,0.4471581,1.6998482,0.0891595,0.2144513
vnz_22015,546.18471,-1.4209057,0.307042,-4.6277238,3.70E-06,3.60E-05
vnz_22020,401.68722,-1.1054309,0.3029707,-3.6486391,0.0002636,0.0017649
vnz_22025,68.886346,6.6542546,0.8342001,7.976809,1.50E-15,5.66E-14
vnz_22030,372.8298,0.7527923,0.4489365,1.6768347,0.0935748,0.2227108
vnz_22035,353.73479,-1.0326474,0.3341748,-3.0901418,0.0020006,0.0103894
vnz_22040,196.60731,-0.9935529,0.3104732,-3.2001242,0.0013737,0.0075051
vnz_22045,37.871261,-2.8807608,0.4747034,-6.0685486,1.29E-09,2.17E-08
vnz_22050,21.323784,-0.6001435,0.5727236,-1.0478763,0.2946956,0.5009364
vnz_22055,12.303372,0.0633575,0.7889414,0.080307,0.9359931,0.9880706
vnz_22060,7.6685234,-2.2618336,1.2034763,-1.8794168,0.0601876,0.161835
vnz_22065,350.91457,-1.4495291,0.276058,-5.2508143,1.51E-07,1.86E-06
vnz_22070,5.4310759,-1.1300799,1.2537116,-0.9013874,0.3673824,0.5764277
vnz_22075,12.837376,0.7107001,0.7958985,0.8929532,0.3718822,0.5804847
vnz_22080,70.511838,-1.1111853,0.4309674,-2.5783512,0.0099273,0.039126
vnz_22085,40.275268,-0.5481733,0.4927954,-1.112375,0.2659769,0.4717122
vnz_22090,58.44656,-0.1960391,0.4297255,-0.4561962,0.6482489,0.8021481
vnz_22095,57.300167,-1.0367505,0.4953381,-2.0930161,0.0363477,0.1092951
vnz_22100,491.94197,3.9622945,0.4452809,8.898415,5.66E-19,3.23E-17
vnz_22105,29.907269,-1.5964641,0.5585853,-2.8580489,0.0042625,0.0192882
vnz_22110,258.80777,-0.322278,0.2844171,-1.1331173,0.257165,0.4620024
vnz_22115,82.41951,0.363156,0.3355481,1.0822768,0.2791295,0.4840874
vnz_22120,45.92932,-2.3155583,0.7932125,-2.9192158,0.0035091,0.016451
vnz_22125,62.98388,1.241219,0.4189409,2.9627547,0.003049,0.0146419
vnz_22130,12.309569,-0.707538,0.7698585,-0.9190493,0.3580698,0.5660718
vnz_22135,15.35388,-0.5588229,0.7350699,-0.7602309,0.4471166,0.6557105
vnz_22140,21.871544,-1.8499988,0.5392893,-3.4304385,0.0006026,0.0036784
vnz_22145,18.747229,-0.7553416,0.7364766,-1.0256151,0.305073,0.5104423
vnz_22150,23.444037,0.4758353,0.6308181,0.7543145,0.4506604,0.6586808
vnz_22155,10.125529,-0.022159,0.8155505,-0.0271705,0.9783237,1
vnz_22160,1530.9044,-0.6424644,0.329971,-1.9470329,0.0515308,0.1440958
vnz_22165,814.70154,-0.8373196,0.2755764,-3.0384299,0.0023781,0.0119812
vnz_22170,348.5405,4.5873321,0.4479077,10.24169,1.29E-24,1.53E-22
vnz_22175,49.969942,5.5550838,0.7732172,7.1843773,6.75E-13,1.94E-11
vnz_22180,43.824039,-0.9562178,0.532435,-1.7959333,0.0725051,0.1854524
vnz_22185,39.676252,-3.6087382,0.5043954,-7.1545819,8.39E-13,2.34E-11
vnz_22190,266.32408,-3.9753658,0.3295998,-12.061189,1.69E-33,4.42E-31
vnz_22195,19.347353,-0.9598062,1.4992667,-0.6401838,0.5220531,0.7153084
vnz_22200,24.791167,0.3833977,0.96075,0.3990608,0.6898484,0.8234088
vnz_22205,64.161988,-0.7963098,0.4463859,-1.7839046,0.0744392,0.1891354
vnz_22210,206.36559,-0.5083703,0.2826718,-1.7984475,0.0721061,0.1847674
vnz_22215,121.04223,-0.7451136,0.3035569,-2.4546091,0.0141038,0.052233
vnz_22220,39.500283,-0.236585,0.4996499,-0.4735015,0.6358554,0.7961394
vnz_22225,20.419466,0.3001981,0.6237134,0.4813077,0.6302978,0.7920019
vnz_22230,911.87875,-0.9279124,0.3054564,-3.0377902,0.0023832,0.0119934
vnz_22235,28.855843,0.994792,0.6157211,1.6156537,0.1061692,0.2438658
vnz_22240,8.0212997,-0.0568817,0.8548031,-0.0665436,0.946945,0.9968769
vnz_22250,13.83999,0.3764172,0.743423,0.5063297,0.6126252,0.780249
vnz_22255,6.029249,0.5501794,0.967441,0.5686955,0.5695628,0.7457032
vnz_22260,26.399183,1.2922838,0.5973134,2.1634939,0.0305032,0.0954711
vnz_22270,7.4365783,-0.2482531,0.8065947,-0.3077792,0.7582503,0.8719079
vnz_22275,21.92823,-0.373048,0.5593226,-0.6669639,0.5047952,0.7027211
vnz_22280,43.222998,0.0624106,0.5691253,0.1096605,0.9126786,0.9717811
vnz_22285,301.36696,0.0571277,0.3128918,0.1825796,0.8551279,0.9329841
vnz_22290,34.512654,-3.9255799,0.6332945,-6.1986643,5.69E-10,1.01E-08
vnz_22295,8.9476415,-0.0193181,0.8954335,-0.021574,0.9827878,1
vnz_22300,7.6850484,-1.0753798,1.0731659,-1.002063,0.3163132,0.5235944
vnz_22305,127.25755,-0.3622906,0.3187197,-1.1367058,0.2556613,0.4604016
vnz_22310,33.488597,-0.338548,0.6203841,-0.5457071,0.5852673,0.757576
vnz_22315,24.425233,5.034959,0.9610211,5.2391766,1.61E-07,1.96E-06
vnz_22320,26.800448,4.6701327,0.8190344,5.7019979,1.18E-08,1.74E-07
vnz_22325,26.82794,2.6428151,0.6146081,4.3000008,1.71E-05,0.0001474
vnz_22335,259.24625,-0.1556525,0.6691417,-0.2326151,0.8160603,0.9072449
vnz_22340,10.329276,-2.3908167,0.7371173,-3.2434686,0.0011808,0.0066068
vnz_22345,16.128235,-0.6981598,0.6069384,-1.1502976,0.2500213,0.453286
vnz_22350,42.753557,-0.3554498,0.5260822,-0.6756546,0.49926,0.6993544
vnz_22355,35.98255,-1.4772438,0.5220764,-2.8295549,0.0046613,0.0207746
vnz_22365,3.6470291,-1.7134856,1.1764288,-1.4565145,0.1452505,NA
vnz_22370,10.560586,1.9566576,0.7758981,2.521797,0.0116757,0.0447695
vnz_22375,4.9220925,-1.2857672,1.2912993,-0.9957159,0.3193882,0.5258753
vnz_22380,16.146598,0.2361924,0.6824476,0.346096,0.7292706,0.8540971
vnz_22385,42.411659,0.2512841,0.4510957,0.5570526,0.5774915,0.7522997
vnz_22390,316.79071,-0.7237057,0.2572005,-2.8137808,0.0048963,0.0216146
vnz_22395,665.06807,-0.6559764,0.3032443,-2.1631943,0.0305262,0.0954972
vnz_22400,147.5381,-0.6828761,0.346483,-1.9708793,0.0487377,0.1384269
vnz_22405,214.33513,-0.7002966,0.3213389,-2.1793086,0.0293087,0.0926236
vnz_22410,19.470556,0.797296,0.6862652,1.16179,0.2453208,0.4475196
vnz_22415,182.25937,-1.1657309,0.3920698,-2.9732742,0.0029464,0.0142333
vnz_22420,7.947121,-0.9579504,1.0379008,-0.9229691,0.3560233,0.5647559
vnz_22425,6.5457971,1.216136,1.1087483,1.0968549,0.2727048,0.4774768
vnz_22430,38.571327,0.7281168,0.4598285,1.5834531,0.1133182,0.2551678
vnz_22435,12.754559,-0.821646,0.7124059,-1.1533396,0.248771,0.4516308
vnz_22440,15.301781,-1.1913185,0.6477631,-1.839127,0.0658965,0.172836
vnz_22445,13.293761,-2.0379472,0.7223206,-2.8213885,0.0047816,0.0212528
vnz_22450,44.029606,1.0311279,0.5153814,2.0007084,0.0454238,0.1307266
vnz_22455,12.377431,-1.053147,0.7157202,-1.4714508,0.1411692,0.2998089
vnz_22460,9.1483489,-0.5713932,0.8486463,-0.6732996,0.5007567,0.7001341
vnz_22465,87.683712,-2.6653734,0.7927204,-3.3623121,0.0007729,0.0045805
vnz_22470,88.53565,-3.0709764,0.844918,-3.6346442,0.0002784,0.0018502
vnz_22475,336.18817,-3.5822337,0.7710588,-4.6458631,3.39E-06,3.33E-05
vnz_22480,209.08078,-3.3776119,0.8149284,-4.1446734,3.40E-05,0.0002778
vnz_22485,942.40881,-0.7359699,0.5758838,-1.2779835,0.2012552,0.3867596
vnz_22490,379.96571,-0.8776596,0.6257632,-1.4025427,0.1607533,0.3298859
vnz_22495,225.53597,2.4543546,0.3011815,8.1490871,3.67E-16,1.45E-14
vnz_22500,565.16565,0.8529768,0.4053059,2.1045263,0.0353326,0.107034
vnz_22505,188.02002,2.4826339,0.3465832,7.1631684,7.88E-13,2.22E-11
vnz_22510,174.73041,2.6146653,0.3634347,7.1943193,6.28E-13,1.82E-11
vnz_22515,208.98763,2.57023,0.3898305,6.5931991,4.30E-11,9.27E-10
vnz_22520,35.692097,2.8997833,0.4878941,5.9434687,2.79E-09,4.47E-08
vnz_22525,162.46498,2.6528769,0.3422294,7.7517508,9.06E-15,3.15E-13
vnz_22530,78.661644,-0.4291214,0.4028529,-1.0652061,0.2867827,0.4927882
vnz_22535,10.275002,-0.8224195,0.7431241,-1.1067055,0.2684213,0.473338
vnz_22540,1.7688555,-0.9349088,1.7427842,-0.5364455,0.5916507,NA
vnz_22545,173.54954,0.1359134,0.3675225,0.3698097,0.7115243,0.8405752
vnz_22550,97.178805,-1.1847155,0.3692402,-3.2085222,0.0013342,0.00732
vnz_22555,63.845864,-2.7377932,0.5944563,-4.6055416,4.11E-06,3.98E-05
vnz_22560,9.0286655,-1.2206962,0.923837,-1.321333,0.1863904,0.3651803
vnz_22565,25.951856,-0.2302942,0.657066,-0.3504888,0.7259719,0.8525355
vnz_22570,18.464998,1.6557475,0.7449977,2.2224867,0.0262504,0.0851928
vnz_22575,157.93953,2.457497,0.3959187,6.2070754,5.40E-10,9.62E-09
vnz_22580,25.230484,3.4762697,0.6547875,5.3090041,1.10E-07,1.40E-06
vnz_22585,41.029429,-1.0777788,0.583583,-1.8468303,0.0647717,0.1705665
