gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_35880,49.940674,0.536819,0.4579388,1.1722506,0.2410965,0.4410651
vnz_35885,51.882161,3.2472731,0.5874813,5.5274496,3.25E-08,6.05E-07
vnz_35890,380.99886,5.3218772,0.5054465,10.529061,6.35E-26,7.08E-24
vnz_35895,5.1057943,1.2991614,1.1841723,1.097105,0.2725955,0.47348
vnz_35900,13.865135,0.5016694,0.7691529,0.6522363,0.5142488,0.7032173
vnz_35905,85.303764,4.09598,0.5791774,7.072065,1.53E-12,5.07E-11
vnz_35910,24.412777,3.2560294,0.8750963,3.7207671,0.0001986,0.0016676
vnz_35915,5.7763058,0.8355825,1.1266263,0.7416679,0.4582886,0.6545131
vnz_35920,18.055964,0.4197175,0.7316515,0.5736577,0.5661994,0.7410502
vnz_35925,4.0879276,2.7114595,1.4006704,1.9358298,0.0528885,0.1611033
vnz_35930,2.8686515,3.4916669,1.4939842,2.3371511,0.0194313,0.0764508
vnz_35935,16.747229,5.117311,1.2503476,4.0927109,4.26E-05,0.0004227
vnz_35940,67.437216,5.3914779,0.8300194,6.4956046,8.27E-11,2.18E-09
vnz_35945,5.8205932,0.9008693,1.1329968,0.7951207,0.4265433,0.6264147
vnz_35950,9.7577025,1.5161368,0.9961001,1.5220727,0.1279909,0.2943208
vnz_35955,49.595056,0.6091005,0.523068,1.1644766,0.2442309,0.4442731
vnz_35960,7.788338,0.1479071,0.9560365,0.1547086,0.877051,0.9374203
vnz_35965,1.6126356,1.2681816,1.7229609,0.7360478,4.62E-01,NA
vnz_35975,18.946803,0.3647155,0.7901041,0.4616043,0.6443651,0.8001874
vnz_35980,53.530228,-0.8936881,0.453846,-1.969144,0.0489366,0.1533302
vnz_35985,18.933743,0.5019009,0.704207,0.7127178,0.4760204,0.6697023
vnz_35990,54.884371,-0.0144745,0.4804834,-0.0301249,0.9759674,0.9901941
vnz_35995,6.489716,2.7194201,1.1707515,2.3227988,0.02019,0.0789896
vnz_36000,9.6786456,0.9266008,0.965215,0.9599942,0.3370581,0.5390188
vnz_36005,6.8042364,0.6870134,1.1251509,0.6105967,0.5414666,0.7230953
vnz_36010,6.2721762,-0.9628022,1.0687142,-0.9008977,0.3676427,0.5727966
vnz_36015,10.14491,0.9343231,1.0080283,0.9268818,0.3539879,0.5580237
vnz_36020,21.269646,1.6501936,0.7699281,2.1433087,0.0320883,0.1113885
vnz_36025,4.0552308,1.6656724,1.3785744,1.2082571,0.2269484,0.4233897
vnz_36030,9.8788339,0.7039833,0.8800541,0.7999318,0.4237503,0.6245949
vnz_36035,6.6584103,1.2585038,1.0999214,1.1441761,0.2525506,0.452822
vnz_36040,134.51038,-1.4131702,0.4362404,-3.2394302,0.0011977,0.0080506
vnz_36045,89.906322,5.0347906,0.5892088,8.5450026,1.29E-17,7.71E-16
vnz_36050,6.7415706,1.0314553,1.0145624,1.0166504,0.3093198,0.5125075
vnz_36055,31.671044,-1.6260227,0.5601514,-2.902827,0.0036981,0.0207277
vnz_36060,332.16669,0.2167993,0.2849888,0.7607291,0.4468189,0.6443221
vnz_36065,44.717215,5.0716884,0.7974424,6.3599433,2.02E-10,5.05E-09
vnz_36070,141.83641,4.8997332,0.4660144,10.514125,7.44E-26,8.10E-24
vnz_36075,630.86097,6.8627298,0.6043638,11.355296,6.98E-30,1.07E-27
vnz_36080,76.895047,-2.1102317,0.5380686,-3.9218636,8.79E-05,0.000814
vnz_36085,10.277521,0.4858359,0.9038641,0.5375099,0.5909155,0.7609518
vnz_36090,10.294854,-1.7489258,0.9725778,-1.7982374,0.0721394,0.2007875
vnz_36095,197.64591,3.5909775,0.5060946,7.0954673,1.29E-12,4.37E-11
vnz_36100,2.8501933,0.8821482,1.497176,0.5892081,0.5557217,0.7328858
vnz_36105,18.157548,3.6464581,0.9607612,3.7953846,0.0001474,0.0012802
vnz_36110,30.928609,-2.8112263,0.5909545,-4.7570941,1.96E-06,2.67E-05
vnz_36115,35.686736,1.4401671,0.606597,2.3741745,0.0175882,0.0709342
vnz_36120,7.7401483,-0.5790232,0.9597203,-0.603325,0.5462925,0.7266789
vnz_36125,9.060422,-0.0612526,0.9081546,-0.0674473,9.46E-01,0.9768648
vnz_36130,26.1178,3.7231488,1.027111,3.6248747,0.0002891,0.0023018
vnz_36135,87.194579,3.4765643,0.5145671,6.7562893,1.42E-11,4.12E-10
vnz_36140,66.095894,0.3743215,0.474219,0.789343,0.4299115,0.6294816
vnz_36145,16.751602,0.0047797,0.7669864,0.0062318,9.95E-01,0.9983716
vnz_36150,10.674092,0.1342245,0.8917573,0.1505168,0.8803569,0.9394902
vnz_36155,31.475509,0.6095105,0.6748908,0.9031246,0.3664598,0.5714361
vnz_36160,128.72205,-0.1799544,0.3767612,-0.4776353,0.6329098,0.7909138
vnz_36165,463.80728,-2.8209543,0.3735467,-7.5518108,4.29E-14,1.81E-12
vnz_36170,42.218119,-1.3529177,0.6615441,-2.0450908,0.0408459,0.1333521
vnz_36175,192.53591,-0.3340177,0.3770756,-0.885811,0.3757194,0.580273
vnz_36180,3.9116459,3.4362072,1.5469177,2.2213252,0.0263289,0.0956654
vnz_36185,9.7126156,-0.7852343,0.8237224,-0.9532753,0.3404506,0.541873
vnz_36190,9.1221005,1.3838377,0.8881269,1.558153,0.119197,0.2805973
vnz_36195,1.3951109,1.5639863,1.6419508,0.9525172,3.41E-01,NA
vnz_36200,1170.7263,0.1565162,0.3956608,0.3955819,0.6924135,0.8346224
vnz_36205,31.12819,-0.3839237,0.5964651,-0.643665,0.5197927,0.7075178
vnz_36210,6.9867087,-0.7278933,0.9687907,-0.7513421,0.4524468,0.6487558
vnz_36215,5.9704573,-0.1961558,1.1699221,-0.1676657,0.8668463,0.9324475
vnz_36220,26.112659,0.5385617,0.5681224,0.9479679,0.3431458,0.5449374
vnz_36225,9.9970383,-2.5929216,1.0424568,-2.4873179,0.012871,0.0559246
vnz_36230,64.78998,0.3104914,0.4794075,0.6476566,0.5172071,0.7056268
vnz_36235,10.764369,1.7422736,0.9075424,1.919771,0.0548868,0.1649636
vnz_36240,15.754049,2.6951074,0.8328332,3.2360712,0.0012119,0.0081074
vnz_36245,12.350307,-0.1841914,0.9073968,-0.2029888,0.8391438,0.9199907
vnz_36250,3.8999901,0.2470696,1.1411338,0.2165123,0.8285884,0.9136546
vnz_36255,3.2995279,0.7505443,1.4073378,0.5333079,0.5938205,0.762806
vnz_36260,7.9960275,2.1211302,1.0593503,2.0022935,0.0452532,0.1446712
vnz_36265,17.755695,-1.4251133,0.7084637,-2.0115544,0.0442669,0.1420314
vnz_36270,15.405603,-0.4446989,0.7385157,-0.6021522,0.5470728,0.726977
vnz_36275,48.68396,3.0006649,0.9195396,3.2632252,0.0011015,0.007468
vnz_36280,198.04105,6.9487164,0.9952989,6.9815375,2.92E-12,9.44E-11
vnz_36285,6.5457041,1.1190852,0.9828806,1.1385769,0.2548797,0.454876
vnz_36290,4.7289997,2.7531858,1.309911,2.1018114,0.0355698,0.1201886
vnz_36295,3.229355,2.0186626,1.6903804,1.1942061,0.2323974,0.4305076
vnz_36300,2.6483346,2.9417857,1.6107662,1.826327,0.067801,0.1920351
vnz_36305,4.8414712,2.6477244,1.2846452,2.0610551,0.0392978,0.129734
vnz_36310,5.8119475,0.1134941,1.0476334,0.1083338,0.9137309,0.9599804
vnz_36315,5.2555263,0.9404508,1.1350217,0.8285752,0.4073448,0.6096821
vnz_36320,2.3231385,1.4939701,1.5572949,0.9593367,0.3373892,0.5393811
vnz_36325,0.7434997,0,1.800611,0,1.00E+00,NA
vnz_36330,8.356109,-0.3285961,1.0107744,-0.3250934,0.7451104,0.8687674
vnz_36335,6.2073969,3.8179145,1.4488986,2.6350461,0.0084126,0.0400972
vnz_36345,3.143212,4.1982908,1.5466954,2.7143618,0.0066404,0.0328905
vnz_36350,3.3027627,1.186095,1.5193361,0.7806666,0.4349986,0.6339139
vnz_36355,6.1458837,0.6435801,1.0036871,0.6412159,0.5213824,0.709
vnz_36360,12.14728,1.303445,0.7671576,1.6990577,0.0893083,0.2321426
vnz_36365,2.6350722,0.0945742,1.4386872,0.0657365,0.9475876,0.9774155
vnz_36370,26.870643,3.7353415,0.9693031,3.8536361,0.0001164,0.0010458
vnz_36375,5.7570691,4.4721723,1.4165319,3.1571279,0.0015933,0.0102991
vnz_36380,2.9091083,0.3516615,1.6773046,0.2096587,0.8339341,0.9169045
vnz_36385,2.5585584,2.7630838,1.7130258,1.6129844,0.1067479,0.2602693
vnz_36390,3.045125,3.0520093,1.6007636,1.9065959,0.0565729,0.1688125
vnz_36395,2.8962861,1.8639092,1.6044047,1.161745,0.2453391,0.4454117
vnz_36405,1.4410056,1.5534189,1.8089884,0.8587224,3.90E-01,NA
vnz_36410,9.2799688,1.4612413,1.1332802,1.289391,0.1972622,0.3868722
vnz_36415,25.818682,-0.2243193,0.7732859,-0.2900859,0.7717505,0.8844641
vnz_36420,45.854589,0.1473706,0.5444012,0.2707023,0.78662,0.8926883
vnz_36425,15.465427,-0.6647986,0.8214601,-0.809289,0.4183489,0.62051
vnz_36430,92.303391,-1.0441611,0.456957,-2.2850315,0.022311,0.084765
vnz_36435,18.075291,-1.3789398,0.7741896,-1.7811395,0.0748897,0.2054531
vnz_36440,6.5076001,1.1931448,1.0788175,1.1059746,0.2687375,0.4700084
vnz_36445,32.025605,-0.5187908,0.5403009,-0.9601886,0.3369603,0.5390188
vnz_36450,334.46422,7.4086436,0.7408399,10.00033,1.52E-23,1.34E-21
vnz_36455,63.875532,-1.5470286,0.5009141,-3.0884107,0.0020123,0.0124502
vnz_36460,36.348824,-0.3020467,0.5914906,-0.5106534,0.6095938,0.7730207
vnz_36465,6.7108871,0.7440749,1.1913754,0.6245511,0.5322657,0.7167764
vnz_36470,3.8853491,0.3983485,1.5056319,0.2645723,0.7913389,0.895316
vnz_36480,7.4511809,-1.5215101,1.0692451,-1.4229761,0.1547431,0.333416
vnz_36485,4.9834834,0.0117587,1.0818087,0.0108695,0.9913276,0.9965334
vnz_36495,23.954476,-0.3394039,0.6755987,-0.5023751,0.6154037,0.7778753
vnz_36500,24.925529,-0.0833391,0.6227961,-0.1338144,0.8935494,0.9473551
vnz_36505,5.1337417,2.3064596,1.3718243,1.6813084,0.092703,0.2371348
vnz_36510,11.268597,1.6157826,0.9474801,1.7053474,0.0881297,0.2298385
vnz_36515,5.2551623,0.4216025,1.1606877,0.3632351,0.7164293,0.8518203
vnz_36520,18.651076,1.0176739,0.7176097,1.4181439,0.1561488,0.3355954
vnz_36525,4.7781169,0.4460752,1.1401678,0.3912364,0.6956225,0.8373497
vnz_36530,10.081736,-0.8865199,0.957819,-0.9255609,0.3546742,0.5586895
vnz_36535,8.1242343,-0.4352775,1.0451107,-0.4164894,0.6770519,0.8244447
vnz_36540,3.6733494,2.4462875,1.3893938,1.7606869,0.0782914,0.2120729
vnz_36545,16.851011,0.8948258,0.7344737,1.2183224,0.2231015,0.4189738
vnz_36550,80.035038,0.3311381,0.5231485,0.6329716,0.5267522,0.7130143
vnz_36555,6.4984919,0.4132382,1.0176551,0.406069,0.6846919,0.8296951
vnz_36560,809.83928,1.6812,0.354805,4.7383779,2.15E-06,2.89E-05
vnz_36565,454.63137,-0.3945519,0.2493917,-1.5820575,0.1136365,0.2713626
vnz_36570,16.975296,-0.437944,0.7070546,-0.619392,0.5356582,0.7190742
vnz_36575,14.11601,-0.4201428,0.7303437,-0.5752672,0.5651106,0.7405764
vnz_36580,21.210459,-0.637992,0.6192024,-1.0303449,0.3028481,0.5067449
vnz_36585,104.63656,-0.7076671,0.337972,-2.0938629,0.0362722,0.1218484
vnz_36590,4.4100839,-0.46413,1.2273156,-0.3781668,0.7053067,0.8440716
vnz_36595,14.843672,0.9526728,0.7249084,1.3141975,0.1887797,0.3771332
vnz_36600,7.905939,1.2396595,0.9577043,1.2944074,0.1955247,0.3846026
vnz_36605,39.439217,2.535838,0.5835463,4.3455645,1.39E-05,0.0001551
vnz_36610,8.3270969,0.7898345,0.994117,0.7945085,0.4268994,0.6264968
vnz_36615,4.5254881,1.8144166,1.2429279,1.4597923,0.1443472,0.3178985
vnz_36620,2.7712004,-1.5924284,1.3336602,-1.1940286,0.2324668,0.4305076
vnz_36625,5.3688387,-0.6083893,1.0912391,-0.5575216,0.5771711,0.7502694
vnz_36630,10.796664,0.1525799,0.8726835,0.1748399,0.8612054,0.9299703
vnz_36635,3.7777683,-0.4073639,1.4074819,-0.2894275,0.7722543,0.8844686
vnz_36640,12.102478,0.1868173,0.8775083,0.2128952,0.8314087,0.9157657
vnz_36645,5.0641536,0.1781786,1.2132689,0.1468583,0.8832439,0.9409392
vnz_36650,3.3838203,-0.1916986,1.1774145,-0.1628132,0.8706655,0.9343704
vnz_36655,5.2466554,1.0674398,1.1790015,0.905376,0.3652662,0.5702149
vnz_36660,7.059458,-0.2416846,1.0882951,-0.2220763,0.8242545,0.9119617
vnz_36665,7.4864688,-0.3226521,0.8711216,-0.370387,0.7110942,0.8487456
vnz_36670,8.1286921,-1.0551496,0.9910057,-1.0647261,0.2869999,0.4892335
vnz_36675,5.3194078,1.7446925,1.1193318,1.558691,0.1190695,0.2804573
vnz_36680,65.558835,-0.2980471,0.4279896,-0.6963887,0.4861855,0.6786079
vnz_36685,53.011116,-1.0706925,0.4989528,-2.1458793,0.0318826,0.111001
vnz_36690,15.010321,-1.8445718,0.7830181,-2.3557206,0.0184868,0.0736352
vnz_36700,5.911365,-0.6806649,1.0590234,-0.6427289,0.5204,0.7082083
vnz_36705,0.4370619,0,1.6746897,0,1.00E+00,NA
vnz_36710,0.2826546,0.6058153,1.6746897,0.3617478,7.18E-01,NA
vnz_36715,7.6262356,0.4026829,1.0358936,0.38873,0.6974759,0.8383137
vnz_36720,1.2758439,0.3005801,1.749143,0.1718442,8.64E-01,NA
vnz_36730,5.5456328,-2.1063301,1.2870018,-1.6366178,0.1017103,0.2517153
vnz_36740,0.6805236,-0.4562597,1.8096968,-0.2521194,8.01E-01,NA
vnz_36745,0.3843257,0,1.6746897,0,1.00E+00,NA
vnz_36750,17.629103,-0.4926655,0.6820984,-0.7222793,0.4701228,0.664841
vnz_36755,0.8120634,0.2976056,1.7857956,0.1666516,8.68E-01,NA
vnz_36760,6.0654361,0.4506111,1.1623604,0.387669,0.698261,0.8388138
vnz_36765,23.894457,0.490024,0.6536295,0.7496969,0.4534373,0.6498135
vnz_36770,27.667412,-0.4409932,0.5629003,-0.7834305,0.4333744,0.6326513
vnz_36775,30.800296,-0.7838976,0.5638735,-1.3902012,0.1644678,0.3456363
vnz_36780,49.635776,-0.7861501,0.4440879,-1.7702577,0.0766842,0.2091603
vnz_36785,23.655858,0.4809694,0.6597491,0.7290186,0.4659903,0.6607806
vnz_36790,58.716587,0.7822742,0.4970924,1.5736998,0.1155569,0.2749031
vnz_36795,16.90203,0.5726881,0.7184072,0.7971636,0.425356,0.6257888
vnz_36800,22.792735,-1.1046274,0.6250638,-1.7672234,0.0771908,0.2101851
vnz_36805,9.2249218,-0.2941458,0.9468904,-0.3106439,0.7560713,0.8752818
vnz_36810,32.695267,-2.67619,0.6202064,-4.3149987,1.60E-05,0.0001743
vnz_36815,86.562577,-1.8762899,0.435446,-4.308892,1.64E-05,0.0001781
vnz_36820,299.56825,-1.6305319,0.4393735,-3.7110387,0.0002064,0.0017127
vnz_36825,1.5091991,0.8355781,1.612702,0.5181231,6.04E-01,NA
vnz_36830,1.2190977,0.2664969,1.8082853,0.1473755,8.83E-01,NA
vnz_36835,44.795815,-0.8861511,0.4733932,-1.8719134,0.0612186,0.1786089
vnz_36840,65.928887,-0.9703566,0.4794414,-2.0239315,0.0429772,0.1387107
vnz_36845,55.705532,-0.7276915,0.4677111,-1.5558569,0.1197421,0.2814471
vnz_36850,14.649948,-0.961737,0.7355503,-1.3075068,0.1910407,0.3795077
vnz_36855,13.899298,0.0980193,0.7292009,0.1344202,0.8930703,0.9471312
vnz_36865,39.638336,0.7109374,0.5015031,1.4176131,0.1563038,0.3355954
vnz_36870,18.598548,-0.7195052,0.7041423,-1.0218179,0.3068671,0.5104596
vnz_36875,2.8616951,1.992008,1.4273496,1.3955992,0.1628352,0.3434266
vnz_36880,4.3105285,1.4960583,1.2360434,1.2103607,0.2261405,0.4226624
vnz_36885,9.6734012,1.4775519,0.9370968,1.5767335,0.1148569,0.2736307
vnz_36890,8.4233132,-2.8173632,1.1182874,-2.5193553,0.011757,0.0521077
vnz_36895,12.962013,-0.8234003,0.7728991,-1.0653399,0.2867222,0.4891156
vnz_36905,3.0277746,3.3191313,1.6494892,2.0122177,0.044197,0.1419357
vnz_36910,19.425698,0.8684095,0.7140629,1.2161527,0.2239268,0.4197441
vnz_36915,26.248266,0.1571669,0.6250286,0.2514556,0.8014619,0.9014243
vnz_36920,20.049451,0.1220297,0.7370843,0.1655574,0.8685053,0.9338114
vnz_36925,16.61769,-1.4339369,0.8064858,-1.7780064,0.0754028,0.2063242
vnz_36930,41.850223,-1.7462808,0.5099852,-3.4241795,0.0006167,0.0044687
vnz_36935,41.102509,-0.2112951,0.5272132,-0.4007772,0.6885842,0.8324049
vnz_36940,34.964094,0.0136082,0.5180106,0.0262701,0.9790419,0.9917609
vnz_36945,25.538755,0.2747472,0.6379221,0.4306909,0.6666931,0.8181092
vnz_36950,91.133658,0.9040777,0.4653984,1.9425885,0.0520659,0.1595198
vnz_36955,20.036588,-0.451618,0.5838279,-0.7735465,0.439199,0.6371808
vnz_36960,9.9589968,3.0578783,1.0371535,2.9483371,0.0031949,0.0183699
vnz_36965,16.847191,1.0371214,0.7585089,1.3673161,0.1715263,0.3549483
vnz_36975,35.443509,0.6377648,0.5693979,1.1200688,0.2626845,0.4635354
vnz_36980,11.546284,2.198008,0.9114438,2.4115673,0.0158841,0.0652512
vnz_36985,2.9713031,2.3148571,1.6362199,1.4147591,0.1571391,0.3366316
vnz_36990,9.335218,0.9842189,0.8696157,1.131786,0.2577244,0.4581048
vnz_36995,22.531819,-0.7004272,0.6903279,-1.0146296,0.3102824,0.5136059
vnz_37005,46.778077,-0.1781407,0.540812,-0.3293949,0.7418572,0.8676248
vnz_37010,70.341847,-0.5102266,0.3964336,-1.2870416,0.1980798,0.3879477
vnz_37015,0.9003826,1.4202618,1.7810736,0.7974189,4.25E-01,NA
vnz_37020,4.1027524,-0.0718764,1.1658204,-0.0616531,0.9508391,0.9791976
vnz_37030,6.6007782,1.5248011,1.0806038,1.411064,0.1582257,0.3378346
vnz_37035,2.5371482,3.6854433,1.5627273,2.3583406,0.0183568,0.0732824
vnz_37040,4.5727376,2.7315007,1.4577553,1.8737717,0.0609619,0.1782809
vnz_37045,1.3033597,0.286469,1.7963043,0.1594769,8.73E-01,NA
vnz_37050,6.9628435,2.3331469,1.1282674,2.0679024,0.0386492,0.1283012
vnz_37055,6.482712,2.6334257,1.2697455,2.0739791,0.0380813,0.1267823
vnz_37060,5.1176659,2.3671009,1.2498716,1.8938753,0.0582416,0.1725716
vnz_37065,7.2027359,1.8308402,1.0978331,1.6676854,0.0953782,0.2420534
vnz_37070,60.177711,-0.8799867,0.4199756,-2.0953284,0.0361418,0.1216992
vnz_37075,7.637529,1.002483,0.9758509,1.0272911,0.3042834,0.5079523
vnz_37080,6.4696143,2.6773515,1.303171,2.0544899,0.0399283,0.1313085
vnz_37085,5.2963583,1.0557296,1.1904086,0.8868632,0.3751526,0.5798929
vnz_37090,31.983307,0.0941833,0.525229,0.1793185,0.8576876,0.9286696
vnz_37095,29.403491,-1.1800304,0.5632465,-2.0950514,0.0361664,0.1217242
vnz_37100,48.336828,-1.0199898,0.5155546,-1.9784322,0.04788,0.1509552
vnz_37105,14.212378,0.1707155,0.7406833,0.2304837,0.8177159,0.9094165
vnz_37110,6.4511979,1.4630871,1.0675873,1.3704614,0.1705429,0.3537816
vnz_37115,26.729705,-0.1665368,0.6471085,-0.2573553,0.7969045,0.8987476
vnz_37120,10.015242,-1.0025895,0.856152,-1.1710415,0.2415821,0.4414476
vnz_37125,1.6316739,0.3847908,1.5785147,0.2437676,8.07E-01,NA
vnz_37130,6.0583282,1.0401198,1.0468719,0.9935502,0.3204419,0.5230529
vnz_37135,14.369248,2.7055086,0.9115636,2.9679866,0.0029976,0.0174912
vnz_37140,3.7416269,2.7040254,1.391767,1.9428723,0.0520316,0.1594974
vnz_37145,7.70763,4.7681898,1.3156162,3.6243015,0.0002897,0.002302
vnz_37150,66.686734,5.9057149,1.0204646,5.7872804,7.15E-09,1.46E-07
vnz_37155,3.3430877,1.2856253,1.435002,0.8959049,0.3703036,0.5750348
vnz_37160,7.2257232,0.8994555,1.0253277,0.8772371,0.3803579,0.5850007
vnz_37165,5.2260939,-0.9714933,1.1910815,-0.8156397,0.4147063,0.6166577
vnz_37170,233.08856,-1.0239825,0.4471002,-2.2902751,0.0220054,0.0838723
vnz_37175,13.695163,-1.267774,0.8509648,-1.4898079,0.1362748,0.3055283
vnz_37180,81.976544,-3.1886452,0.6402963,-4.9799523,6.36E-07,9.46E-06
vnz_37185,79.548477,-3.5740699,0.6608348,-5.4084167,6.36E-08,1.10E-06
vnz_37190,10.403188,0.0197202,1.0059063,0.0196045,9.84E-01,0.9930576
vnz_37200,45.141954,0.0913431,0.4549725,0.2007662,0.8408814,0.9205243
vnz_37210,0,NA,NA,NA,NA,NA
vnz_37215,21.329171,1.7422555,0.7881732,2.2104983,0.0270706,0.0976584
vnz_37220,25.064527,0.9717549,0.6786144,1.4319692,0.1521526,0.3291598
vnz_37225,16.296155,-0.3607603,0.7622727,-0.4732693,0.6360211,0.7931214
vnz_37230,166.50252,0.1694675,0.3304717,0.512805,0.6080878,0.7723031
vnz_37235,6.5163901,3.5303738,1.270026,2.7797649,0.0054398,0.0281397
vnz_37240,41.377313,-0.3617189,0.4471161,-0.8090043,0.4185127,0.6206229
vnz_37245,9.7795556,1.5285317,1.0022403,1.5251149,0.1272304,0.2933175
vnz_37250,3.738269,1.2780017,1.2853003,0.9943215,0.3200664,0.522846
vnz_37255,21.819708,0.555361,0.6563008,0.8461989,0.3974418,0.6009326
vnz_37260,16.948549,0.8725815,0.7968478,1.0950416,0.2734984,0.4741246
vnz_37265,20.786563,-1.6605428,0.6797586,-2.4428419,0.0145721,0.0613768
vnz_37270,17.333368,-0.6778069,0.7481738,-0.9059486,0.3649631,0.5698673
vnz_37275,70.477952,-0.5988555,0.4155475,-1.4411241,0.1495496,0.3255373
vnz_37280,9.5278516,1.5926051,0.9420342,1.6906022,0.0909128,0.2351903
vnz_37285,24.689441,1.0712168,0.6438313,1.6638159,0.0961492,0.2432252
vnz_37290,4.0430168,2.4442482,1.4135666,1.7291355,0.0837848,0.2230271
vnz_37295,10.069443,1.4725098,0.8779908,1.6771358,0.0935159,0.2386966
vnz_37300,101.88129,-2.5065228,0.4591687,-5.4588277,4.79E-08,8.59E-07
vnz_37305,52.617488,-2.2703343,0.5355328,-4.2393932,2.24E-05,0.0002336
vnz_37310,97.844087,-2.6801393,0.403724,-6.638544,3.17E-11,8.76E-10
vnz_37315,18.198492,0.3012332,0.6779444,0.4443333,0.6568017,0.8094797
vnz_37320,104.04368,-3.3250596,0.539959,-6.1579848,7.37E-10,1.70E-08
vnz_37325,67.512059,-4.1707072,0.6031144,-6.9152833,4.67E-12,1.46E-10
vnz_37330,36.267015,-4.5446458,0.7752893,-5.8618712,4.58E-09,9.79E-08
vnz_37335,35.358966,-4.7112695,0.8946647,-5.265961,1.39E-07,2.31E-06
vnz_37340,19.378122,-3.216723,0.8632299,-3.7263805,0.0001942,0.0016368
vnz_37345,204.36199,-3.8871622,0.4831863,-8.0448522,8.63E-16,4.24E-14
vnz_37350,73.046486,-4.4126266,0.62747,-7.0324101,2.03E-12,6.68E-11
vnz_37355,47.60832,-2.1318641,0.6892232,-3.0931405,0.0019805,0.0122857
vnz_37360,110.01099,-2.8911179,0.5159715,-5.6032517,2.10E-08,3.96E-07
vnz_37365,20.016896,-2.7113544,0.832667,-3.256229,0.001129,0.0076107
vnz_37370,69.410475,-2.1266767,0.5908165,-3.5995554,0.0003188,0.0025237
vnz_37375,5.7972679,-0.3866352,1.0572838,-0.3656872,0.7145985,0.8503578
vnz_37380,11.267787,-1.5877065,0.9669678,-1.6419434,0.1006017,0.2500207
vnz_37385,20.746733,-1.4439055,0.7836978,-1.8424263,0.0654128,0.1873703
vnz_37390,4.4231764,0.1382145,1.288468,0.1072704,0.9145744,0.9605814
vnz_37395,6.5614497,-0.0799777,1.1346029,-0.0704896,9.44E-01,0.9758698
vnz_37400,6.8319462,-1.4885995,1.0491494,-1.4188632,0.1559389,0.3354819
vnz_37405,8.203946,-0.2890165,1.0643413,-0.271545,0.7859719,0.8920958
vnz_37410,16.163309,-1.5878242,0.8989221,-1.7663646,0.0773347,0.210367
vnz_37415,5.0116492,-0.6849985,1.1584719,-0.5912948,0.5543229,0.7319616
vnz_37420,5.434914,0.9035769,1.101272,0.8204847,0.4119398,0.6146161
vnz_37425,7.6947373,-1.6437596,1.0037456,-1.6376257,0.1014998,0.251458
vnz_37430,5.2843847,-0.0542822,1.0886492,-0.0498619,0.9602324,0.9825828
vnz_37435,4.0529973,2.634169,1.359311,1.9378707,0.052639,0.1605943
vnz_37440,5.3535399,1.2768307,1.2646577,1.0096255,0.3126747,0.5155658
vnz_37445,5.6485269,1.6841147,1.2953194,1.300154,0.1935482,0.3820229
vnz_37450,2.4400748,0.7515258,1.5441549,0.4866907,0.6264776,0.7864071
vnz_37465,90.374252,0.1367367,0.5009957,0.2729299,0.7849071,0.8916551
vnz_37470,29.705067,0.5863735,0.5941461,0.986918,0.3236828,0.5262027
vnz_37475,83.047186,-1.0237987,0.454436,-2.2528996,0.0242655,0.090158
vnz_37480,73.473568,-0.5945929,0.4510748,-1.3181692,0.187447,0.3758458
vnz_37485,3.3976929,0.330915,1.3239634,0.2499427,0.8026316,0.9016856
vnz_37490,9.2190669,-0.9185637,0.8711776,-1.0543932,0.2917029,0.4945326
vnz_37495,7.6009051,0.7656682,0.9410882,0.8135988,0.4158748,0.6176047
vnz_37500,2.4451259,-0.4319027,1.4466071,-0.2985626,0.7652738,0.8816094
vnz_37505,9.535637,0.2114225,0.8612671,0.2454785,0.806086,0.9032733
vnz_37510,11.340243,-0.2816754,0.7580168,-0.3715952,0.7101942,0.8481112
vnz_37515,1.9211131,0.0330977,1.4899428,0.022214,0.9822772,0.9926554
vnz_37520,5.6166637,-1.0091521,1.0800428,-0.9343631,0.3501166,0.5532994
vnz_37525,24.470836,-0.1740276,0.6107747,-0.2849293,0.7756983,0.886405
vnz_37530,4.3350829,0.2008677,1.1043076,0.1818947,0.8556654,0.9278994
vnz_37535,1.2777103,2.5712009,1.7940168,1.4332089,1.52E-01,NA
